O1,O2,id
4083.59,4611.28,5649
4085.13,4614.36,5649
4085.64,4609.74,5649
4083.08,4603.59,5649
4085.13,4609.74,5649
4087.69,4618.97,5649
4089.74,4622.05,5649
4099.49,4625.64,5649
4102.05,4623.08,5649
4088.72,4613.85,5649
4080.0,4611.79,5649
4081.54,4613.33,5649
4078.97,4610.26,5649
4078.97,4608.21,5649
4086.67,4612.31,5649
4090.26,4612.82,5649
4088.21,4610.26,5649
4087.69,4610.77,5649
4088.21,4610.26,5649
4089.23,4616.41,5649
4090.26,4622.56,5649
4086.15,4616.41,5649
4082.05,4609.74,5649
4087.18,4618.97,5649
4093.33,4628.21,5649
4088.72,4622.56,5649
4082.05,4615.38,5649
4083.08,4617.44,5649
4086.67,4623.08,5649
4086.15,4622.56,5649
4084.1,4620.0,5649
4090.77,4624.62,5649
4094.36,4620.51,5649
4084.62,4601.54,5649
4078.97,4593.85,5649
4083.08,4606.67,5649
4082.56,4616.41,5649
4080.51,4615.38,5649
4081.03,4620.0,5649
4082.05,4630.77,5649
4084.1,4632.82,5649
4084.1,4625.64,5649
4079.49,4619.49,5649
4075.38,4614.36,5649
4074.87,4607.69,5649
4074.36,4603.08,5649
4074.36,4604.1,5649
4075.38,4607.18,5649
4072.31,4606.15,5649
4068.21,4604.1,5649
4071.28,4610.26,5649
4074.87,4616.41,5649
4076.92,4615.9,5649
4080.51,4617.95,5649
4082.56,4617.95,5649
4078.46,4610.26,5649
4074.87,4610.77,5649
4075.9,4612.82,5649
4074.87,4605.13,5649
4074.36,4596.92,5649
4078.97,4598.46,5649
4085.64,4603.08,5649
4082.05,4614.87,5659
4080.51,4611.28,5659
4088.72,4613.33,5659
4097.44,4618.46,5659
4101.03,4625.64,5659
4099.49,4623.59,5659
4094.36,4615.9,5659
4087.69,4610.26,5659
4080.51,4607.18,5659
4084.1,4615.38,5659
4092.82,4630.26,5659
4093.85,4631.28,5659
4090.26,4624.62,5659
4090.77,4629.23,5659
4091.79,4635.38,5659
4089.74,4634.87,5659
4091.79,4635.38,5659
4092.31,4630.77,5659
4090.26,4626.15,5659
4095.38,4627.69,5659
4100.51,4626.15,5659
4096.92,4615.9,5659
4092.82,4614.36,5659
4094.87,4624.62,5659
4097.44,4632.31,5659
4094.36,4628.21,5659
4090.26,4619.49,5659
4089.74,4616.92,5659
4087.18,4613.85,5659
4083.59,4611.28,5659
4085.13,4614.36,5659
4085.64,4609.74,5659
4083.08,4603.59,5659
4085.13,4609.74,5659
4087.69,4618.97,5659
4089.74,4622.05,5659
4099.49,4625.64,5659
4102.05,4623.08,5659
4088.72,4613.85,5659
4080.0,4611.79,5659
4081.54,4613.33,5659
4078.97,4610.26,5659
4078.97,4608.21,5659
4086.67,4612.31,5659
4090.26,4612.82,5659
4088.21,4610.26,5659
4087.69,4610.77,5659
4088.21,4610.26,5659
4089.23,4616.41,5659
4090.26,4622.56,5659
4086.15,4616.41,5659
4082.05,4609.74,5659
4087.18,4618.97,5659
4093.33,4628.21,5659
4088.72,4622.56,5659
4082.05,4615.38,5659
4083.08,4617.44,5659
4086.67,4623.08,5659
4086.15,4622.56,5659
4084.1,4620.0,5659
4090.77,4624.62,5659
4094.36,4620.51,5659
4084.62,4601.54,5659
4078.97,4593.85,5659
4083.08,4606.67,5659
4082.56,4616.41,5659
4080.51,4615.38,5659
4081.03,4620.0,5659
4082.05,4630.77,5659
4084.1,4632.82,5659
4084.1,4625.64,5659
4079.49,4619.49,5659
4075.38,4614.36,5659
4074.87,4607.69,5659
4074.36,4603.08,5659
4074.36,4604.1,5659
4075.38,4607.18,5659
4072.31,4606.15,5659
4068.21,4604.1,5659
4071.28,4610.26,5659
4074.87,4616.41,5659
4076.92,4615.9,5659
4080.51,4617.95,5659
4082.56,4617.95,5659
4078.46,4610.26,5659
4074.87,4610.77,5659
4075.9,4612.82,5659
4074.87,4605.13,5659
4074.36,4596.92,5659
4078.97,4598.46,5659
4085.64,4603.08,5659
4086.15,4601.54,5659
4085.13,4597.44,5659
4088.72,4603.08,5659
4085.13,4610.77,5659
4075.9,4612.31,5659
4075.9,4609.74,5659
4080.0,4604.62,5659
4078.46,4600.0,5659
4077.44,4599.49,5659
4081.03,4593.85,5659
4092.82,4630.26,5669
4093.85,4631.28,5669
4090.26,4624.62,5669
4090.77,4629.23,5669
4091.79,4635.38,5669
4089.74,4634.87,5669
4091.79,4635.38,5669
4092.31,4630.77,5669
4090.26,4626.15,5669
4095.38,4627.69,5669
4100.51,4626.15,5669
4096.92,4615.9,5669
4092.82,4614.36,5669
4094.87,4624.62,5669
4097.44,4632.31,5669
4094.36,4628.21,5669
4090.26,4619.49,5669
4089.74,4616.92,5669
4087.18,4613.85,5669
4083.59,4611.28,5669
4085.13,4614.36,5669
4085.64,4609.74,5669
4083.08,4603.59,5669
4085.13,4609.74,5669
4087.69,4618.97,5669
4089.74,4622.05,5669
4099.49,4625.64,5669
4102.05,4623.08,5669
4088.72,4613.85,5669
4080.0,4611.79,5669
4081.54,4613.33,5669
4078.97,4610.26,5669
4078.97,4608.21,5669
4086.67,4612.31,5669
4090.26,4612.82,5669
4088.21,4610.26,5669
4087.69,4610.77,5669
4088.21,4610.26,5669
4089.23,4616.41,5669
4090.26,4622.56,5669
4086.15,4616.41,5669
4082.05,4609.74,5669
4087.18,4618.97,5669
4093.33,4628.21,5669
4088.72,4622.56,5669
4082.05,4615.38,5669
4083.08,4617.44,5669
4086.67,4623.08,5669
4086.15,4622.56,5669
4084.1,4620.0,5669
4090.77,4624.62,5669
4094.36,4620.51,5669
4084.62,4601.54,5669
4078.97,4593.85,5669
4083.08,4606.67,5669
4082.56,4616.41,5669
4080.51,4615.38,5669
4081.03,4620.0,5669
4082.05,4630.77,5669
4084.1,4632.82,5669
4084.1,4625.64,5669
4079.49,4619.49,5669
4075.38,4614.36,5669
4074.87,4607.69,5669
4074.36,4603.08,5669
4074.36,4604.1,5669
4075.38,4607.18,5669
4072.31,4606.15,5669
4068.21,4604.1,5669
4071.28,4610.26,5669
4074.87,4616.41,5669
4076.92,4615.9,5669
4080.51,4617.95,5669
4082.56,4617.95,5669
4078.46,4610.26,5669
4074.87,4610.77,5669
4075.9,4612.82,5669
4074.87,4605.13,5669
4074.36,4596.92,5669
4078.97,4598.46,5669
4085.64,4603.08,5669
4086.15,4601.54,5669
4085.13,4597.44,5669
4088.72,4603.08,5669
4085.13,4610.77,5669
4075.9,4612.31,5669
4075.9,4609.74,5669
4080.0,4604.62,5669
4078.46,4600.0,5669
4077.44,4599.49,5669
4081.03,4593.85,5669
4086.15,4594.36,5669
4089.74,4604.1,5669
4087.69,4607.69,5669
4088.72,4611.28,5669
4094.36,4617.44,5669
4090.77,4613.33,5669
4078.97,4606.67,5669
4074.87,4606.15,5669
4080.0,4605.64,5669
4083.08,4604.1,5669
4100.51,4626.15,5679
4096.92,4615.9,5679
4092.82,4614.36,5679
4094.87,4624.62,5679
4097.44,4632.31,5679
4094.36,4628.21,5679
4090.26,4619.49,5679
4089.74,4616.92,5679
4087.18,4613.85,5679
4083.59,4611.28,5679
4085.13,4614.36,5679
4085.64,4609.74,5679
4083.08,4603.59,5679
4085.13,4609.74,5679
4087.69,4618.97,5679
4089.74,4622.05,5679
4099.49,4625.64,5679
4102.05,4623.08,5679
4088.72,4613.85,5679
4080.0,4611.79,5679
4081.54,4613.33,5679
4078.97,4610.26,5679
4078.97,4608.21,5679
4086.67,4612.31,5679
4090.26,4612.82,5679
4088.21,4610.26,5679
4087.69,4610.77,5679
4088.21,4610.26,5679
4089.23,4616.41,5679
4090.26,4622.56,5679
4086.15,4616.41,5679
4082.05,4609.74,5679
4087.18,4618.97,5679
4093.33,4628.21,5679
4088.72,4622.56,5679
4082.05,4615.38,5679
4083.08,4617.44,5679
4086.67,4623.08,5679
4086.15,4622.56,5679
4084.1,4620.0,5679
4090.77,4624.62,5679
4094.36,4620.51,5679
4084.62,4601.54,5679
4078.97,4593.85,5679
4083.08,4606.67,5679
4082.56,4616.41,5679
4080.51,4615.38,5679
4081.03,4620.0,5679
4082.05,4630.77,5679
4084.1,4632.82,5679
4084.1,4625.64,5679
4079.49,4619.49,5679
4075.38,4614.36,5679
4074.87,4607.69,5679
4074.36,4603.08,5679
4074.36,4604.1,5679
4075.38,4607.18,5679
4072.31,4606.15,5679
4068.21,4604.1,5679
4071.28,4610.26,5679
4074.87,4616.41,5679
4076.92,4615.9,5679
4080.51,4617.95,5679
4082.56,4617.95,5679
4078.46,4610.26,5679
4074.87,4610.77,5679
4075.9,4612.82,5679
4074.87,4605.13,5679
4074.36,4596.92,5679
4078.97,4598.46,5679
4085.64,4603.08,5679
4086.15,4601.54,5679
4085.13,4597.44,5679
4088.72,4603.08,5679
4085.13,4610.77,5679
4075.9,4612.31,5679
4075.9,4609.74,5679
4080.0,4604.62,5679
4078.46,4600.0,5679
4077.44,4599.49,5679
4081.03,4593.85,5679
4086.15,4594.36,5679
4089.74,4604.1,5679
4087.69,4607.69,5679
4088.72,4611.28,5679
4094.36,4617.44,5679
4090.77,4613.33,5679
4078.97,4606.67,5679
4074.87,4606.15,5679
4080.0,4605.64,5679
4083.08,4604.1,5679
4082.05,4598.46,5679
4083.59,4595.9,5679
4089.74,4608.21,5679
4093.85,4616.92,5679
4092.31,4609.74,5679
4089.23,4607.18,5679
4088.72,4611.28,5679
4085.13,4607.69,5679
4079.49,4606.15,5679
4077.95,4604.62,5679
4085.13,4614.36,5689
4085.64,4609.74,5689
4083.08,4603.59,5689
4085.13,4609.74,5689
4087.69,4618.97,5689
4089.74,4622.05,5689
4099.49,4625.64,5689
4102.05,4623.08,5689
4088.72,4613.85,5689
4080.0,4611.79,5689
4081.54,4613.33,5689
4078.97,4610.26,5689
4078.97,4608.21,5689
4086.67,4612.31,5689
4090.26,4612.82,5689
4088.21,4610.26,5689
4087.69,4610.77,5689
4088.21,4610.26,5689
4089.23,4616.41,5689
4090.26,4622.56,5689
4086.15,4616.41,5689
4082.05,4609.74,5689
4087.18,4618.97,5689
4093.33,4628.21,5689
4088.72,4622.56,5689
4082.05,4615.38,5689
4083.08,4617.44,5689
4086.67,4623.08,5689
4086.15,4622.56,5689
4084.1,4620.0,5689
4090.77,4624.62,5689
4094.36,4620.51,5689
4084.62,4601.54,5689
4078.97,4593.85,5689
4083.08,4606.67,5689
4082.56,4616.41,5689
4080.51,4615.38,5689
4081.03,4620.0,5689
4082.05,4630.77,5689
4084.1,4632.82,5689
4084.1,4625.64,5689
4079.49,4619.49,5689
4075.38,4614.36,5689
4074.87,4607.69,5689
4074.36,4603.08,5689
4074.36,4604.1,5689
4075.38,4607.18,5689
4072.31,4606.15,5689
4068.21,4604.1,5689
4071.28,4610.26,5689
4074.87,4616.41,5689
4076.92,4615.9,5689
4080.51,4617.95,5689
4082.56,4617.95,5689
4078.46,4610.26,5689
4074.87,4610.77,5689
4075.9,4612.82,5689
4074.87,4605.13,5689
4074.36,4596.92,5689
4078.97,4598.46,5689
4085.64,4603.08,5689
4086.15,4601.54,5689
4085.13,4597.44,5689
4088.72,4603.08,5689
4085.13,4610.77,5689
4075.9,4612.31,5689
4075.9,4609.74,5689
4080.0,4604.62,5689
4078.46,4600.0,5689
4077.44,4599.49,5689
4081.03,4593.85,5689
4086.15,4594.36,5689
4089.74,4604.1,5689
4087.69,4607.69,5689
4088.72,4611.28,5689
4094.36,4617.44,5689
4090.77,4613.33,5689
4078.97,4606.67,5689
4074.87,4606.15,5689
4080.0,4605.64,5689
4083.08,4604.1,5689
4082.05,4598.46,5689
4083.59,4595.9,5689
4089.74,4608.21,5689
4093.85,4616.92,5689
4092.31,4609.74,5689
4089.23,4607.18,5689
4088.72,4611.28,5689
4085.13,4607.69,5689
4079.49,4606.15,5689
4077.95,4604.62,5689
4083.08,4601.54,5689
4094.87,4608.21,5689
4100.0,4613.85,5689
4092.82,4609.23,5689
4085.64,4603.08,5689
4088.72,4602.05,5689
4090.77,4601.54,5689
4086.15,4601.54,5689
4084.62,4601.03,5689
4087.69,4603.08,5689
4081.54,4613.33,5699
4078.97,4610.26,5699
4078.97,4608.21,5699
4086.67,4612.31,5699
4090.26,4612.82,5699
4088.21,4610.26,5699
4087.69,4610.77,5699
4088.21,4610.26,5699
4089.23,4616.41,5699
4090.26,4622.56,5699
4086.15,4616.41,5699
4082.05,4609.74,5699
4087.18,4618.97,5699
4093.33,4628.21,5699
4088.72,4622.56,5699
4082.05,4615.38,5699
4083.08,4617.44,5699
4086.67,4623.08,5699
4086.15,4622.56,5699
4084.1,4620.0,5699
4090.77,4624.62,5699
4094.36,4620.51,5699
4084.62,4601.54,5699
4078.97,4593.85,5699
4083.08,4606.67,5699
4082.56,4616.41,5699
4080.51,4615.38,5699
4081.03,4620.0,5699
4082.05,4630.77,5699
4084.1,4632.82,5699
4084.1,4625.64,5699
4079.49,4619.49,5699
4075.38,4614.36,5699
4074.87,4607.69,5699
4074.36,4603.08,5699
4074.36,4604.1,5699
4075.38,4607.18,5699
4072.31,4606.15,5699
4068.21,4604.1,5699
4071.28,4610.26,5699
4074.87,4616.41,5699
4076.92,4615.9,5699
4080.51,4617.95,5699
4082.56,4617.95,5699
4078.46,4610.26,5699
4074.87,4610.77,5699
4075.9,4612.82,5699
4074.87,4605.13,5699
4074.36,4596.92,5699
4078.97,4598.46,5699
4085.64,4603.08,5699
4086.15,4601.54,5699
4085.13,4597.44,5699
4088.72,4603.08,5699
4085.13,4610.77,5699
4075.9,4612.31,5699
4075.9,4609.74,5699
4080.0,4604.62,5699
4078.46,4600.0,5699
4077.44,4599.49,5699
4081.03,4593.85,5699
4086.15,4594.36,5699
4089.74,4604.1,5699
4087.69,4607.69,5699
4088.72,4611.28,5699
4094.36,4617.44,5699
4090.77,4613.33,5699
4078.97,4606.67,5699
4074.87,4606.15,5699
4080.0,4605.64,5699
4083.08,4604.1,5699
4082.05,4598.46,5699
4083.59,4595.9,5699
4089.74,4608.21,5699
4093.85,4616.92,5699
4092.31,4609.74,5699
4089.23,4607.18,5699
4088.72,4611.28,5699
4085.13,4607.69,5699
4079.49,4606.15,5699
4077.95,4604.62,5699
4083.08,4601.54,5699
4094.87,4608.21,5699
4100.0,4613.85,5699
4092.82,4609.23,5699
4085.64,4603.08,5699
4088.72,4602.05,5699
4090.77,4601.54,5699
4086.15,4601.54,5699
4084.62,4601.03,5699
4087.69,4603.08,5699
4088.21,4608.72,5699
4084.1,4609.23,5699
4081.54,4611.28,5699
4083.59,4615.9,5699
4080.51,4609.74,5699
4074.36,4593.85,5699
4076.92,4591.28,5699
4078.97,4598.97,5699
4074.36,4600.0,5699
4072.82,4597.44,5699
4086.15,4616.41,5709
4082.05,4609.74,5709
4087.18,4618.97,5709
4093.33,4628.21,5709
4088.72,4622.56,5709
4082.05,4615.38,5709
4083.08,4617.44,5709
4086.67,4623.08,5709
4086.15,4622.56,5709
4084.1,4620.0,5709
4090.77,4624.62,5709
4094.36,4620.51,5709
4084.62,4601.54,5709
4078.97,4593.85,5709
4083.08,4606.67,5709
4082.56,4616.41,5709
4080.51,4615.38,5709
4081.03,4620.0,5709
4082.05,4630.77,5709
4084.1,4632.82,5709
4084.1,4625.64,5709
4079.49,4619.49,5709
4075.38,4614.36,5709
4074.87,4607.69,5709
4074.36,4603.08,5709
4074.36,4604.1,5709
4075.38,4607.18,5709
4072.31,4606.15,5709
4068.21,4604.1,5709
4071.28,4610.26,5709
4074.87,4616.41,5709
4076.92,4615.9,5709
4080.51,4617.95,5709
4082.56,4617.95,5709
4078.46,4610.26,5709
4074.87,4610.77,5709
4075.9,4612.82,5709
4074.87,4605.13,5709
4074.36,4596.92,5709
4078.97,4598.46,5709
4085.64,4603.08,5709
4086.15,4601.54,5709
4085.13,4597.44,5709
4088.72,4603.08,5709
4085.13,4610.77,5709
4075.9,4612.31,5709
4075.9,4609.74,5709
4080.0,4604.62,5709
4078.46,4600.0,5709
4077.44,4599.49,5709
4081.03,4593.85,5709
4086.15,4594.36,5709
4089.74,4604.1,5709
4087.69,4607.69,5709
4088.72,4611.28,5709
4094.36,4617.44,5709
4090.77,4613.33,5709
4078.97,4606.67,5709
4074.87,4606.15,5709
4080.0,4605.64,5709
4083.08,4604.1,5709
4082.05,4598.46,5709
4083.59,4595.9,5709
4089.74,4608.21,5709
4093.85,4616.92,5709
4092.31,4609.74,5709
4089.23,4607.18,5709
4088.72,4611.28,5709
4085.13,4607.69,5709
4079.49,4606.15,5709
4077.95,4604.62,5709
4083.08,4601.54,5709
4094.87,4608.21,5709
4100.0,4613.85,5709
4092.82,4609.23,5709
4085.64,4603.08,5709
4088.72,4602.05,5709
4090.77,4601.54,5709
4086.15,4601.54,5709
4084.62,4601.03,5709
4087.69,4603.08,5709
4088.21,4608.72,5709
4084.1,4609.23,5709
4081.54,4611.28,5709
4083.59,4615.9,5709
4080.51,4609.74,5709
4074.36,4593.85,5709
4076.92,4591.28,5709
4078.97,4598.97,5709
4074.36,4600.0,5709
4072.82,4597.44,5709
4076.41,4599.49,5709
4072.31,4597.44,5709
4067.69,4591.79,5709
4074.87,4600.0,5709
4081.03,4612.31,5709
4076.92,4605.64,5709
4073.33,4593.33,5709
4074.36,4591.28,5709
4073.85,4588.72,5709
4072.82,4585.13,5709
4090.77,4624.62,5719
4094.36,4620.51,5719
4084.62,4601.54,5719
4078.97,4593.85,5719
4083.08,4606.67,5719
4082.56,4616.41,5719
4080.51,4615.38,5719
4081.03,4620.0,5719
4082.05,4630.77,5719
4084.1,4632.82,5719
4084.1,4625.64,5719
4079.49,4619.49,5719
4075.38,4614.36,5719
4074.87,4607.69,5719
4074.36,4603.08,5719
4074.36,4604.1,5719
4075.38,4607.18,5719
4072.31,4606.15,5719
4068.21,4604.1,5719
4071.28,4610.26,5719
4074.87,4616.41,5719
4076.92,4615.9,5719
4080.51,4617.95,5719
4082.56,4617.95,5719
4078.46,4610.26,5719
4074.87,4610.77,5719
4075.9,4612.82,5719
4074.87,4605.13,5719
4074.36,4596.92,5719
4078.97,4598.46,5719
4085.64,4603.08,5719
4086.15,4601.54,5719
4085.13,4597.44,5719
4088.72,4603.08,5719
4085.13,4610.77,5719
4075.9,4612.31,5719
4075.9,4609.74,5719
4080.0,4604.62,5719
4078.46,4600.0,5719
4077.44,4599.49,5719
4081.03,4593.85,5719
4086.15,4594.36,5719
4089.74,4604.1,5719
4087.69,4607.69,5719
4088.72,4611.28,5719
4094.36,4617.44,5719
4090.77,4613.33,5719
4078.97,4606.67,5719
4074.87,4606.15,5719
4080.0,4605.64,5719
4083.08,4604.1,5719
4082.05,4598.46,5719
4083.59,4595.9,5719
4089.74,4608.21,5719
4093.85,4616.92,5719
4092.31,4609.74,5719
4089.23,4607.18,5719
4088.72,4611.28,5719
4085.13,4607.69,5719
4079.49,4606.15,5719
4077.95,4604.62,5719
4083.08,4601.54,5719
4094.87,4608.21,5719
4100.0,4613.85,5719
4092.82,4609.23,5719
4085.64,4603.08,5719
4088.72,4602.05,5719
4090.77,4601.54,5719
4086.15,4601.54,5719
4084.62,4601.03,5719
4087.69,4603.08,5719
4088.21,4608.72,5719
4084.1,4609.23,5719
4081.54,4611.28,5719
4083.59,4615.9,5719
4080.51,4609.74,5719
4074.36,4593.85,5719
4076.92,4591.28,5719
4078.97,4598.97,5719
4074.36,4600.0,5719
4072.82,4597.44,5719
4076.41,4599.49,5719
4072.31,4597.44,5719
4067.69,4591.79,5719
4074.87,4600.0,5719
4081.03,4612.31,5719
4076.92,4605.64,5719
4073.33,4593.33,5719
4074.36,4591.28,5719
4073.85,4588.72,5719
4072.82,4585.13,5719
4073.33,4587.18,5719
4073.33,4589.74,5719
4075.38,4597.95,5719
4080.51,4608.21,5719
4086.15,4607.69,5719
4085.64,4601.54,5719
4081.54,4598.97,5719
4080.51,4594.87,5719
4084.1,4589.23,5719
4085.64,4594.36,5719
4084.1,4625.64,5729
4079.49,4619.49,5729
4075.38,4614.36,5729
4074.87,4607.69,5729
4074.36,4603.08,5729
4074.36,4604.1,5729
4075.38,4607.18,5729
4072.31,4606.15,5729
4068.21,4604.1,5729
4071.28,4610.26,5729
4074.87,4616.41,5729
4076.92,4615.9,5729
4080.51,4617.95,5729
4082.56,4617.95,5729
4078.46,4610.26,5729
4074.87,4610.77,5729
4075.9,4612.82,5729
4074.87,4605.13,5729
4074.36,4596.92,5729
4078.97,4598.46,5729
4085.64,4603.08,5729
4086.15,4601.54,5729
4085.13,4597.44,5729
4088.72,4603.08,5729
4085.13,4610.77,5729
4075.9,4612.31,5729
4075.9,4609.74,5729
4080.0,4604.62,5729
4078.46,4600.0,5729
4077.44,4599.49,5729
4081.03,4593.85,5729
4086.15,4594.36,5729
4089.74,4604.1,5729
4087.69,4607.69,5729
4088.72,4611.28,5729
4094.36,4617.44,5729
4090.77,4613.33,5729
4078.97,4606.67,5729
4074.87,4606.15,5729
4080.0,4605.64,5729
4083.08,4604.1,5729
4082.05,4598.46,5729
4083.59,4595.9,5729
4089.74,4608.21,5729
4093.85,4616.92,5729
4092.31,4609.74,5729
4089.23,4607.18,5729
4088.72,4611.28,5729
4085.13,4607.69,5729
4079.49,4606.15,5729
4077.95,4604.62,5729
4083.08,4601.54,5729
4094.87,4608.21,5729
4100.0,4613.85,5729
4092.82,4609.23,5729
4085.64,4603.08,5729
4088.72,4602.05,5729
4090.77,4601.54,5729
4086.15,4601.54,5729
4084.62,4601.03,5729
4087.69,4603.08,5729
4088.21,4608.72,5729
4084.1,4609.23,5729
4081.54,4611.28,5729
4083.59,4615.9,5729
4080.51,4609.74,5729
4074.36,4593.85,5729
4076.92,4591.28,5729
4078.97,4598.97,5729
4074.36,4600.0,5729
4072.82,4597.44,5729
4076.41,4599.49,5729
4072.31,4597.44,5729
4067.69,4591.79,5729
4074.87,4600.0,5729
4081.03,4612.31,5729
4076.92,4605.64,5729
4073.33,4593.33,5729
4074.36,4591.28,5729
4073.85,4588.72,5729
4072.82,4585.13,5729
4073.33,4587.18,5729
4073.33,4589.74,5729
4075.38,4597.95,5729
4080.51,4608.21,5729
4086.15,4607.69,5729
4085.64,4601.54,5729
4081.54,4598.97,5729
4080.51,4594.87,5729
4084.1,4589.23,5729
4085.64,4594.36,5729
4076.41,4601.54,5729
4068.72,4597.95,5729
4074.87,4592.31,5729
4081.54,4595.38,5729
4074.87,4598.97,5729
4068.21,4596.92,5729
4074.36,4596.92,5729
4083.08,4604.62,5729
4083.08,4607.18,5729
4082.05,4600.0,5729
4074.87,4616.41,5739
4076.92,4615.9,5739
4080.51,4617.95,5739
4082.56,4617.95,5739
4078.46,4610.26,5739
4074.87,4610.77,5739
4075.9,4612.82,5739
4074.87,4605.13,5739
4074.36,4596.92,5739
4078.97,4598.46,5739
4085.64,4603.08,5739
4086.15,4601.54,5739
4085.13,4597.44,5739
4088.72,4603.08,5739
4085.13,4610.77,5739
4075.9,4612.31,5739
4075.9,4609.74,5739
4080.0,4604.62,5739
4078.46,4600.0,5739
4077.44,4599.49,5739
4081.03,4593.85,5739
4086.15,4594.36,5739
4089.74,4604.1,5739
4087.69,4607.69,5739
4088.72,4611.28,5739
4094.36,4617.44,5739
4090.77,4613.33,5739
4078.97,4606.67,5739
4074.87,4606.15,5739
4080.0,4605.64,5739
4083.08,4604.1,5739
4082.05,4598.46,5739
4083.59,4595.9,5739
4089.74,4608.21,5739
4093.85,4616.92,5739
4092.31,4609.74,5739
4089.23,4607.18,5739
4088.72,4611.28,5739
4085.13,4607.69,5739
4079.49,4606.15,5739
4077.95,4604.62,5739
4083.08,4601.54,5739
4094.87,4608.21,5739
4100.0,4613.85,5739
4092.82,4609.23,5739
4085.64,4603.08,5739
4088.72,4602.05,5739
4090.77,4601.54,5739
4086.15,4601.54,5739
4084.62,4601.03,5739
4087.69,4603.08,5739
4088.21,4608.72,5739
4084.1,4609.23,5739
4081.54,4611.28,5739
4083.59,4615.9,5739
4080.51,4609.74,5739
4074.36,4593.85,5739
4076.92,4591.28,5739
4078.97,4598.97,5739
4074.36,4600.0,5739
4072.82,4597.44,5739
4076.41,4599.49,5739
4072.31,4597.44,5739
4067.69,4591.79,5739
4074.87,4600.0,5739
4081.03,4612.31,5739
4076.92,4605.64,5739
4073.33,4593.33,5739
4074.36,4591.28,5739
4073.85,4588.72,5739
4072.82,4585.13,5739
4073.33,4587.18,5739
4073.33,4589.74,5739
4075.38,4597.95,5739
4080.51,4608.21,5739
4086.15,4607.69,5739
4085.64,4601.54,5739
4081.54,4598.97,5739
4080.51,4594.87,5739
4084.1,4589.23,5739
4085.64,4594.36,5739
4076.41,4601.54,5739
4068.72,4597.95,5739
4074.87,4592.31,5739
4081.54,4595.38,5739
4074.87,4598.97,5739
4068.21,4596.92,5739
4074.36,4596.92,5739
4083.08,4604.62,5739
4083.08,4607.18,5739
4082.05,4600.0,5739
4086.67,4596.92,5739
4090.26,4601.03,5739
4087.69,4606.67,5739
4084.1,4607.69,5739
4083.59,4602.05,5739
4086.15,4602.56,5739
4085.64,4605.64,5739
4084.62,4600.51,5739
4088.21,4604.1,5739
4089.74,4618.46,5739
4085.64,4603.08,5749
4086.15,4601.54,5749
4085.13,4597.44,5749
4088.72,4603.08,5749
4085.13,4610.77,5749
4075.9,4612.31,5749
4075.9,4609.74,5749
4080.0,4604.62,5749
4078.46,4600.0,5749
4077.44,4599.49,5749
4081.03,4593.85,5749
4086.15,4594.36,5749
4089.74,4604.1,5749
4087.69,4607.69,5749
4088.72,4611.28,5749
4094.36,4617.44,5749
4090.77,4613.33,5749
4078.97,4606.67,5749
4074.87,4606.15,5749
4080.0,4605.64,5749
4083.08,4604.1,5749
4082.05,4598.46,5749
4083.59,4595.9,5749
4089.74,4608.21,5749
4093.85,4616.92,5749
4092.31,4609.74,5749
4089.23,4607.18,5749
4088.72,4611.28,5749
4085.13,4607.69,5749
4079.49,4606.15,5749
4077.95,4604.62,5749
4083.08,4601.54,5749
4094.87,4608.21,5749
4100.0,4613.85,5749
4092.82,4609.23,5749
4085.64,4603.08,5749
4088.72,4602.05,5749
4090.77,4601.54,5749
4086.15,4601.54,5749
4084.62,4601.03,5749
4087.69,4603.08,5749
4088.21,4608.72,5749
4084.1,4609.23,5749
4081.54,4611.28,5749
4083.59,4615.9,5749
4080.51,4609.74,5749
4074.36,4593.85,5749
4076.92,4591.28,5749
4078.97,4598.97,5749
4074.36,4600.0,5749
4072.82,4597.44,5749
4076.41,4599.49,5749
4072.31,4597.44,5749
4067.69,4591.79,5749
4074.87,4600.0,5749
4081.03,4612.31,5749
4076.92,4605.64,5749
4073.33,4593.33,5749
4074.36,4591.28,5749
4073.85,4588.72,5749
4072.82,4585.13,5749
4073.33,4587.18,5749
4073.33,4589.74,5749
4075.38,4597.95,5749
4080.51,4608.21,5749
4086.15,4607.69,5749
4085.64,4601.54,5749
4081.54,4598.97,5749
4080.51,4594.87,5749
4084.1,4589.23,5749
4085.64,4594.36,5749
4076.41,4601.54,5749
4068.72,4597.95,5749
4074.87,4592.31,5749
4081.54,4595.38,5749
4074.87,4598.97,5749
4068.21,4596.92,5749
4074.36,4596.92,5749
4083.08,4604.62,5749
4083.08,4607.18,5749
4082.05,4600.0,5749
4086.67,4596.92,5749
4090.26,4601.03,5749
4087.69,4606.67,5749
4084.1,4607.69,5749
4083.59,4602.05,5749
4086.15,4602.56,5749
4085.64,4605.64,5749
4084.62,4600.51,5749
4088.21,4604.1,5749
4089.74,4618.46,5749
4087.69,4622.05,5749
4090.26,4618.46,5749
4095.38,4617.95,5749
4092.31,4613.85,5749
4087.69,4609.23,5749
4089.23,4609.74,5749
4090.77,4608.72,5749
4088.21,4610.77,5749
4083.08,4610.26,5749
4078.46,4599.49,5749
4081.03,4593.85,5759
4086.15,4594.36,5759
4089.74,4604.1,5759
4087.69,4607.69,5759
